SpireID, Dept, Number, Days, StartTime, EndTime, Associated, SectionNum, PrimaryClass, Instructor, CourseName, GenEd
"35965","Regional Planning","REGIONPL  696","","1:00:00AM","1:00:00AM","","","true","","",""
"35973","Regional Planning","REGIONPL  696","","1:00:00AM","1:00:00AM","","","true","","",""
"35974","Regional Planning","REGIONPL  696","","1:00:00AM","1:00:00AM","","","true","","",""
"35976","Regional Planning","REGIONPL  697A","","1:00:00AM","1:00:00AM","","","true","","",""
"35964","Regional Planning","REGIONPL  697C","","1:00:00AM","1:00:00AM","","","true","","",""
"35930","Regional Planning","REGIONPL  698","","4:00:00PM","7:00:00PM","","","true","","",""
"35956","Regional Planning","REGIONPL  698","","1:00:00AM","1:00:00AM","","","true","","",""
"35969","Regional Planning","REGIONPL  698","","1:00:00AM","1:00:00AM","","","true","","",""
"35970","Regional Planning","REGIONPL  698","","1:00:00AM","1:00:00AM","","","true","","",""
"35977","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35938","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35939","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35940","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35941","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35942","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35943","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35944","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35945","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35946","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35947","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35948","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35949","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35950","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35951","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35952","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35953","Regional Planning","REGIONPL  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"35954","Regional Planning","REGIONPL  699","","1:00:00AM","1:00:00AM","","","true","","",""
"35963","Regional Planning","REGIONPL  891","","","","","","true","","",""
"35958","Regional Planning","REGIONPL  892A","","1:00:00AM","1:00:00AM","","","true","","",""
"35959","Regional Planning","REGIONPL  892C","","1:00:00AM","1:00:00AM","","","true","","",""
"35962","Regional Planning","REGIONPL  899","","1:00:00AM","1:00:00AM","","","true","","",""
"35960","Regional Planning","REGIONPL  899","","1:00:00AM","1:00:00AM","","","true","","",""
"36217","Resource Economics","RES-ECON  102","","1:00:00AM","1:00:00AM","","","true","","",""
"36225","Resource Economics","RES-ECON  102","","9:30:00AM","0:45:00AM","","","true","","",""
"36208","Resource Economics","RES-ECON  102","","9:30:00AM","0:45:00AM","","","true","","",""
"39573","Resource Economics","RES-ECON  112","","1:25:00PM","2:15:00PM","","","true","","",""
"36261","Resource Economics","RES-ECON  121","","","","","","true","","",""
"36226","Resource Economics","RES-ECON  121","","9:05:00AM","9:55:00AM","","","true","","",""
"36209","Resource Economics","RES-ECON  162","","9:05:00AM","9:55:00AM","","","true","","",""
"36264","Resource Economics","RES-ECON  196H","","9:30:00AM","0:45:00AM","","","true","","",""
"36246","Resource Economics","RES-ECON  202","","1:00:00AM","1:00:00AM","","","true","","",""
"36234","Resource Economics","RES-ECON  202","","4:00:00PM","5:15:00PM","","","true","","",""
"38018","Resource Economics","RES-ECON  212","","","","","","false","","",""
"36227","Resource Economics","RES-ECON  212","","4:40:00PM","5:55:00PM","","","true","","",""
"36228","Resource Economics","RES-ECON  212","","","","","","false","","",""
"36229","Resource Economics","RES-ECON  212","","","","","","false","","",""
"36230","Resource Economics","RES-ECON  212","","","","","","false","","",""
"36231","Resource Economics","RES-ECON  212","","1:25:00PM","2:15:00PM","","","false","","",""
"36232","Resource Economics","RES-ECON  212","","1:25:00PM","2:15:00PM","","","false","","",""
"36241","Resource Economics","RES-ECON  212","","1:25:00PM","2:15:00PM","","","false","","",""
"36263","Resource Economics","RES-ECON  213","","","","","","false","","",""
"36210","Resource Economics","RES-ECON  213","","4:40:00PM","5:55:00PM","","","true","","",""
"36211","Resource Economics","RES-ECON  213","","","","","","false","","",""
"36212","Resource Economics","RES-ECON  213","","","","","","false","","",""
"36213","Resource Economics","RES-ECON  263","","","","","","false","","",""
"36233","Resource Economics","RES-ECON  296H","","2:30:00PM","3:45:00PM","","","true","","",""
"36243","Resource Economics","RES-ECON  298","","1:00:00AM","1:00:00AM","","","true","","",""
"36256","Resource Economics","RES-ECON  298Y","","1:00:00AM","1:00:00AM","","","true","","",""
"36247","Resource Economics","RES-ECON  303","","1:00:00AM","1:00:00AM","","","true","","",""
"39494","Resource Economics","RES-ECON  313","","3:35:00PM","4:50:00PM","","","true","","",""
"36235","Resource Economics","RES-ECON  360","","9:30:00AM","0:45:00AM","","","true","","",""
"36215","Resource Economics","RES-ECON  394LI","","2:30:00PM","3:45:00PM","","","true","","",""
"36220","Resource Economics","RES-ECON  394LI","","","","","","true","","",""
"36222","Resource Economics","RES-ECON  396","","1:25:00PM","2:15:00PM","","","true","","",""
"36262","Resource Economics","RES-ECON  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"36244","Resource Economics","RES-ECON  398","","1:00:00AM","1:00:00AM","","","true","","",""
"36259","Resource Economics","RES-ECON  398Y","","1:00:00AM","1:00:00AM","","","true","","",""
"36248","Resource Economics","RES-ECON  452","","1:00:00AM","1:00:00AM","","","true","","",""
"36236","Resource Economics","RES-ECON  472","","4:00:00PM","5:15:00PM","","","true","","",""
"36221","Resource Economics","RES-ECON  496","","9:30:00AM","0:45:00AM","","","true","","",""
"36242","Resource Economics","RES-ECON  496","","1:00:00AM","1:00:00AM","","","true","","",""
"36214","Resource Economics","RES-ECON  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"36245","Resource Economics","RES-ECON  498","","1:00:00AM","1:00:00AM","","","true","","",""
"36258","Resource Economics","RES-ECON  498Y","","1:00:00AM","1:00:00AM","","","true","","",""
"36249","Resource Economics","RES-ECON  499C","","1:00:00AM","1:00:00AM","","","true","","",""
"36224","Resource Economics","RES-ECON  499P","","9:30:00AM","0:45:00AM","","","true","","",""
"36250","Resource Economics","RES-ECON  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"36251","Resource Economics","RES-ECON  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"36252","Resource Economics","RES-ECON  696","","1:00:00AM","1:00:00AM","","","true","","",""
"36253","Resource Economics","RES-ECON  696","","1:00:00AM","1:00:00AM","","","true","","",""
"36260","Resource Economics","RES-ECON  698","","1:00:00AM","1:00:00AM","","","true","","",""
"36254","Resource Economics","RES-ECON  699","","1:00:00AM","1:00:00AM","","","true","","",""
"36257","Resource Economics","RES-ECON  701","","1:00:00AM","1:00:00AM","","","true","","",""
"36237","Resource Economics","RES-ECON  703","","2:30:00PM","3:45:00PM","","","true","","",""
"36238","Resource Economics","RES-ECON  711","","1:00:00PM","2:15:00PM","","","true","","",""
"36239","Resource Economics","RES-ECON  721","","1:00:00PM","2:15:00PM","","","true","","",""
"36219","Resource Economics","RES-ECON  791Y","","","","","","true","","",""
"36216","Resource Economics","RES-ECON  797A","","8:30:00AM","9:20:00AM","","","true","","",""
"36240","Resource Economics","RES-ECON  899","","9:30:00AM","0:45:00AM","","","true","","",""
"36255","Resource Economics","RES-ECON  899","","1:00:00AM","1:00:00AM","","","true","","",""
"38119","Russian","RUSSIAN  196","","2:30:00PM","3:20:00PM","","","true","","",""
"36184","Russian","RUSSIAN  196H","","1:00:00AM","1:00:00AM","","","true","","",""
"36188","Russian","RUSSIAN  197S","","1:00:00AM","1:00:00AM","","","true","","",""
"36196","Russian","RUSSIAN  250","","3:35:00PM","4:25:00PM","","","true","","",""
"36195","Russian","RUSSIAN  296","","4:40:00PM","7:20:00PM","","","true","","",""
"36185","Russian","RUSSIAN  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"36189","Russian","RUSSIAN  396","","1:00:00AM","1:00:00AM","","","true","","",""
"36186","Russian","RUSSIAN  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"36190","Russian","RUSSIAN  496","","1:00:00AM","1:00:00AM","","","true","","",""
"36187","Russian","RUSSIAN  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"36191","Russian","RUSSIAN  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"36192","Russian","RUSSIAN  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"36193","Russian","RUSSIAN  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"36194","Russian","RUSSIAN  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"36735","Scandinavian","SCANDIN  387H","","2:30:00PM","3:45:00PM","","","true","","",""
"36737","Scandinavian","SCANDIN  396","","9:30:00AM","0:45:00AM","","","true","","",""
"36736","Scandinavian","SCANDIN  397A","","1:00:00AM","1:00:00AM","","","true","","",""
"39720","Scandinavian","SCANDIN  597A","","2:30:00PM","3:20:00PM","","","true","","",""
"38238","Scandinavian","SCANDIN  597A","","1:00:00PM","2:15:00PM","","","true","","",""
"37286","School of Management","SCH-MGMT  191B","","4:40:00PM","5:30:00PM","","","true","","",""
"37292","School of Management","SCH-MGMT  191I","","4:30:00PM","6:00:00PM","","","true","","",""
"37285","School of Management","SCH-MGMT  191I","","1:25:00PM","2:15:00PM","","","true","","",""
"37293","School of Management","SCH-MGMT  191P","","1:25:00PM","2:15:00PM","","","true","","",""
"37298","School of Management","SCH-MGMT  191T","","5:30:00PM","6:15:00PM","","","true","","",""
"37229","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37230","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37231","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37232","School of Management","SCH-MGMT  191T","","7:00:00PM","7:50:00PM","","","true","","",""
"37234","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37236","School of Management","SCH-MGMT  191T","","6:00:00PM","6:50:00PM","","","true","","",""
"37237","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37238","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37242","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37243","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37244","School of Management","SCH-MGMT  191T","","6:00:00PM","6:50:00PM","","","true","","",""
"37246","School of Management","SCH-MGMT  191T","","6:00:00PM","6:50:00PM","","","true","","",""
"37248","School of Management","SCH-MGMT  191T","","6:00:00PM","6:50:00PM","","","true","","",""
"37249","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37250","School of Management","SCH-MGMT  191T","","6:00:00PM","6:50:00PM","","","true","","",""
"37251","School of Management","SCH-MGMT  191T","","6:00:00PM","6:50:00PM","","","true","","",""
"37252","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37267","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37268","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37269","School of Management","SCH-MGMT  191T","","6:00:00PM","6:50:00PM","","","true","","",""
"37270","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37271","School of Management","SCH-MGMT  191T","","4:40:00PM","5:30:00PM","","","true","","",""
"37272","School of Management","SCH-MGMT  191T","","7:00:00PM","7:50:00PM","","","true","","",""
"37273","School of Management","SCH-MGMT  191T","","7:00:00PM","7:50:00PM","","","true","","",""
"37274","School of Management","SCH-MGMT  191T","","7:00:00PM","7:50:00PM","","","true","","",""
"37311","School of Management","SCH-MGMT  191T","","7:00:00PM","7:50:00PM","","","true","","",""
"37312","School of Management","SCH-MGMT  191T","","7:00:00PM","7:50:00PM","","","true","","",""
"37313","School of Management","SCH-MGMT  191T","","7:00:00PM","7:50:00PM","","","true","","",""
"37329","School of Management","SCH-MGMT  191Z","","6:00:00PM","6:50:00PM","","","true","","",""
"37302","School of Management","SCH-MGMT  196","","5:00:00PM","5:50:00PM","","","true","","",""
"37303","School of Management","SCH-MGMT  196H","","","","","","true","","",""
"37253","School of Management","SCH-MGMT  291T","","1:00:00AM","1:00:00AM","","","true","","",""
"37324","School of Management","SCH-MGMT  291T","","4:40:00PM","5:30:00PM","","","true","","",""
"37325","School of Management","SCH-MGMT  292C","","4:40:00PM","5:30:00PM","","","true","","",""
"37327","School of Management","SCH-MGMT  292V","","","","","","true","","",""
"37185","School of Management","SCH-MGMT  292V","","4:00:00PM","5:15:00PM","","","false","","",""
"37186","School of Management","SCH-MGMT  292V","","","","","","false","","",""
"37187","School of Management","SCH-MGMT  292V","","4:00:00PM","5:15:00PM","","","false","","",""
"37188","School of Management","SCH-MGMT  292V","","4:00:00PM","5:15:00PM","","","false","","",""
"37189","School of Management","SCH-MGMT  296","","4:00:00PM","5:15:00PM","","","false","","",""
"37304","School of Management","SCH-MGMT  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"37254","School of Management","SCH-MGMT  297A","","1:00:00AM","1:00:00AM","","","true","","",""
"37202","School of Management","SCH-MGMT  310","","2:30:00PM","4:25:00PM","","","true","","",""
"37216","School of Management","SCH-MGMT  310","","8:00:00AM","9:15:00AM","","","true","","",""
"37221","School of Management","SCH-MGMT  310","","","","","","true","","",""
"37217","School of Management","SCH-MGMT  310","","","","","","true","","",""
"37218","School of Management","SCH-MGMT  310","","9:30:00AM","0:45:00AM","","","true","","",""
"37219","School of Management","SCH-MGMT  310","","9:30:00AM","0:45:00AM","","","true","","",""
"37220","School of Management","SCH-MGMT  310","","","","","","true","","",""
"37223","School of Management","SCH-MGMT  310","","","","","","true","","",""
"37222","School of Management","SCH-MGMT  310","","","","","","true","","",""
"37261","School of Management","SCH-MGMT  310","","1:25:00PM","2:40:00PM","","","true","","",""
"37276","School of Management","SCH-MGMT  310","","2:30:00PM","3:45:00PM","","","true","","",""
"37283","School of Management","SCH-MGMT  310","","2:55:00PM","4:10:00PM","","","true","","",""
"37284","School of Management","SCH-MGMT  310","","1:00:00PM","2:15:00PM","","","true","","",""
"37287","School of Management","SCH-MGMT  310","","8:00:00AM","9:15:00AM","","","true","","",""
"37294","School of Management","SCH-MGMT  310","","9:30:00AM","0:45:00AM","","","true","","",""
"37309","School of Management","SCH-MGMT  310","","9:30:00AM","0:45:00AM","","","true","","",""
"37310","School of Management","SCH-MGMT  310","","9:05:00AM","9:55:00AM","","","true","","",""
"37332","School of Management","SCH-MGMT  310","","","","","","true","","",""
"37333","School of Management","SCH-MGMT  310","","1:00:00PM","2:15:00PM","","","true","","",""
"37184","School of Management","SCH-MGMT  310","","","","","","true","","",""
